Date,^GSPC,mean
2009-04-30,0.12022435729956138,0.19819560827492994
2009-05-31,0.06397038454051596,0.06508253294792113
2009-06-30,0.026270252415272918,0.037959165159359314
2009-07-31,0.01048073146817563,0.03303297271588738
2009-08-31,0.07897168891346218,0.11774183861868785
2009-09-30,0.034492196839538414,0.044981124825795374
2009-10-31,0.02212550312637962,0.038389972721439944
2009-11-30,0.01911217735124482,0.039364653657700324
2009-12-31,0.020503036029540844,0.04101131207603507
2010-01-31,0.011891320259621585,0.01632067070697585
2010-02-28,-0.03063559680675165,-0.029658524294052507
2010-03-31,0.057740553774731085,0.0800452072419325
2010-04-30,0.039293039969678034,0.053646576441436264
2010-05-31,-0.0603467827705444,-0.04114888680186564
2010-06-30,-0.03706561067465297,-0.03106415937505781
2010-07-31,-0.0032838173671726483,-0.015326196781114737
2010-08-31,0.006926200998882415,0.02113013080180806
2010-09-30,0.032006069945986086,0.06265606630367133
2010-10-31,0.0441161259917775,0.05768922991008076
2010-11-30,0.023305845649960192,0.06583543404151
2010-12-31,0.03556368089695794,0.047891051175120374
2011-01-31,0.033098836629368966,0.019055553764847105
2011-02-28,0.030016242592460163,0.03463241655869738
2011-03-31,-0.012588864375802866,-0.015122081162349721
2011-04-30,0.020711978862631764,0.0323042169499407
2011-05-31,0.005111099434332854,-0.0006642989905640998
2011-06-30,-0.03812405716589218,-0.03884079955094406
2011-07-31,0.02943851221094085,0.04255577991395429
2011-08-31,-0.10555424500597987,-0.12068547197034865
2011-09-30,-0.009640210548039652,-0.002166811099485677
2011-10-31,0.028399117378444364,0.04238327415042646
2011-11-30,0.015903187317457768,0.02422242611675086
2011-12-31,0.013786588055186622,0.015197835906212015
2012-01-31,0.04605012154864685,0.03773954408496928
2012-02-29,0.03991262673913831,0.040838948084146995
2012-03-31,0.027174004441206545,0.02962874337390315
2012-04-30,-0.0020234198074331466,0.00263015221449977
2012-05-31,-0.03257020005310607,-0.029851868502222313
2012-06-30,-0.013262345786289598,-0.0114088280539831
2012-07-31,0.027421485218505515,0.01380545665107511
2012-08-31,0.032117093636446326,0.0157501409373556
2012-09-30,0.028480717975589487,0.024746400192175604
2012-10-31,-0.003881622933619822,-0.013835389424765115
2012-11-30,-0.030118078284999905,-0.000924687686407772
2012-12-31,0.019915997138066462,0.043149739805414436
2013-01-31,0.04085659932987773,0.059259547666315374
2013-02-28,0.02155933764744433,0.026958808021291424
2013-03-31,0.0254692252659503,0.027813708476718546
2013-04-30,0.012814616922977471,0.007101607826360201
2013-05-31,0.044018818895814604,0.029299264548424592
2013-06-30,-0.012848919794904323,-0.012776954670824191
2013-07-31,0.030827634163519857,0.04597471931026885
2013-08-31,0.000849893399467172,0.015313276019637773
2013-09-30,0.010226891003329408,0.03839145990211371
2013-10-31,0.01947222795287784,0.044209064395462835
2013-11-30,0.036926448824898365,0.06478435033930774
2013-12-31,0.0135877057006506,0.014769007029966868
2014-01-31,0.008065951142414596,-0.0016075627874243274
2014-02-28,-0.002920351357891371,0.0016090675199991577
2014-03-31,0.02558487135744492,0.029849598890658045
2014-04-30,0.00039709513258401335,-0.01738328106257342
2014-05-31,0.013680367443846595,0.009799375397762922
2014-06-30,0.030332027776734268,0.04503767572505779
2014-07-31,0.013359632571759315,0.026609919955432
2014-08-31,-0.00586289590328659,-0.013862397736047093
2014-09-30,0.01615792407500316,0.01029212985272312
2014-10-31,-0.02807099383396228,-0.01776499152936275
2014-11-30,0.055385936747591735,0.07699591178555887
2014-12-31,0.004741460543563836,0.023633851302091214
2015-01-31,-0.012699352878132841,-0.0005006362891450559
2015-02-28,0.026633397692275462,0.039323384280391754
2015-03-31,-0.0010591485620145002,-0.002820685944154916
2015-04-30,0.00715022507458163,0.002729470714116039
2015-05-31,0.00815360236137841,-0.0010974577341349323
2015-06-30,-0.005994412181842157,-0.01746861399529203
2015-07-31,-0.002448469159716193,-0.0036934285114207147
2015-08-31,-0.02591867195744924,9.002401409450404e-05
2015-09-30,-0.04679905988181765,-0.04182547328814913
2015-10-31,0.04135477954601585,0.05129475103375754
2015-11-30,0.027559974834692857,0.02113533849499328
2015-12-31,-0.012754364754836269,-0.03315024614215421
2016-01-31,-0.06595736458272128,-0.09293817666596992
2016-02-29,-0.007390498019857028,0.0032814273554021
2016-03-31,0.06171731539292202,0.07251193677702479
2016-04-30,0.02649968246302259,0.01726645748305732
2016-05-31,-0.004810688194359925,-0.015925696773585074
2016-06-30,0.008879419663262222,-0.00919010384884068
2016-07-31,0.03119673606886875,0.030419670894747213
2016-08-31,0.01329990380167678,0.021849422131908935
2016-09-30,-0.009089030875517712,-0.008455356029156312
2016-10-31,-0.006798946998551325,0.001437430506014431
2016-11-30,0.010249433570586051,0.02126464207758308
2016-12-31,0.03771080680839645,0.03851245480462338
2017-01-31,0.01267985620445633,-6.132918351520745e-05
2017-02-28,0.02408429426761849,0.00857611122016802
2017-03-31,0.015842508841144017,0.005544114388103011
2017-04-30,-0.0031741782376831784,0.00791208995442313
2017-05-31,0.015274141314355337,0.02724827949807278
2017-06-30,0.016131102847407375,0.015911427141794738
2017-07-31,0.008265066248160702,-0.0056567175006906
2017-08-31,0.0008640909595527546,-0.014922309869878686
2017-09-30,0.014908242763181924,0.014725942273809222
2017-10-31,0.02573618975073222,0.03007799508933534
2017-11-30,0.01431697503426643,0.021692190795298372
2017-12-31,0.02727276170619985,0.03470076791282155
2018-01-31,0.04708980963125176,0.05787905733470313
2018-02-28,-0.030342122036792433,-0.042009809227673924
2018-03-31,-0.000880328990701673,0.011744215552129211
2018-04-30,-0.018184507893914903,-0.0043247710654819695
2018-05-31,0.01803887362139633,0.031736157486090585
2018-06-30,0.01956668281953133,0.031120457343067703
2018-07-31,0.01426486394991855,0.014039246795672006
2018-08-31,0.02297253586471726,0.030144805970606696
2018-09-30,0.015284404950741237,0.026469343193550637
2018-10-31,-0.039991629627507685,-0.0589942914947162
2018-11-30,-0.02234218089763951,-0.021815165500640943
2018-12-31,-0.057256990684479876,-0.07041497040255668
2019-01-31,-0.022310283885039417,-0.025680170334359726
