Date,^GSPC,MMM,ACN,AFL,ALL,APTV,AGR,AVT,BBY,BMO,AVGO,CAJ,CBRE,CL,CMI,DELL,EMN,ECL,EW,LLY,FITB,FLR,AJG,G,GVA,HAS,HCA,HSIC,HPE,HLT,INGR,INTC,IBM,IP,JLL,JCI,K,KMB,KSS,LDOS,LECO,MAN,MA,MSFT,NEE,NOK,ONB,ON,OSK,OC,PAYX,PEP,PINC,PFG,PRU,RLGY,RSG,ROK,RCL,CRM,SCHN,SNE,TMUS,TEL,TDC,TXN,AES,HIG,TKR,USB,VFC,V,VOYA,WDC,WY,WIT,WH
2004-01-31,-0.17110295078721752,-0.08292810079345518,-0.22841336731640627,-0.16844830866577765,-0.05544668061587049,,,-0.1522479380344398,-0.014685111509852411,-0.09672035165818764,,-0.04628821370532002,,-0.3152233912205161,-0.3042208510686942,,-0.25524114511252016,-0.23793337387373978,-0.19880827318637176,0.08670195388087072,0.4028762471544726,-0.32343091067935886,-0.03773980930534436,,-0.1690621858756538,-0.18614907253390864,,-0.2035014181252345,,,-0.2447792742841712,0.07216141238978303,-0.23023177502638054,0.08585161570010794,-0.31421112148391583,0.08328933791723138,-0.20376951550879324,-0.21857231108097672,-0.1949121954197823,,-0.27293768630126164,-0.08052447347880934,,-0.10728383668538465,-0.2127155184242142,0.08876590731408313,0.19585700343013165,-0.04934576546616816,-0.08983964688218207,,-0.04650345772916681,-0.2530900684419825,,-0.10707700068232029,-0.23353652787112622,,-0.18879473985868145,-0.20517941644332735,-0.06354070634046216,,0.044645769944991864,-0.007781711469734273,,,,-0.09886329120343042,-0.096501983605171,0.13359384584622033,-0.24750733014882825,-0.08979547538956073,-0.22942384973873112,,,-0.21841394467799558,0.30175713862528064,-0.27045448926156485,
2004-02-29,-0.16604840993687206,-0.09719825828120612,-0.238422084028555,-0.1119225076706152,-0.03503764874761467,,,-0.14208325613028067,-0.01793201844889289,-0.11236590008362402,,-0.04699297677407895,,-0.2799047023443138,-0.30650426348709875,,-0.24276378479896457,-0.2350188692899973,-0.19696166019075623,0.12581641811532193,0.3924592199401385,-0.31343226142412406,-0.02611412599790182,,-0.18115026502077844,-0.18554303423321614,,-0.19817310038259076,,,-0.23898583677223542,0.028573279939427973,-0.20591468537932406,0.07993286648638723,-0.2987203973754062,0.09537597640291018,-0.192873708914248,-0.18231588116224817,-0.08624453159566889,,-0.27525805121568603,-0.11552407146081635,,-0.11876984242650548,-0.21202613554639857,0.11921201685156667,0.21362925953557588,-0.03795552932669295,-0.07094804356987935,,-0.06842175729647842,-0.20470071535011766,,-0.07583686366770667,-0.2066836381931754,,-0.18255522492523596,-0.22527343556654775,-0.03564380969515247,,0.023682048413791602,0.010790796838335037,,,,-0.10621242411230693,-0.11078424390570075,0.16201433691014605,-0.23100682316060453,-0.09693576990343164,-0.22549034183001232,,,-0.22999430533223447,0.28567148574986073,-0.3256628957689705,
2004-03-31,-0.17508511762392726,-0.10050945158898357,-0.23458630600510863,-0.11439659913056163,-0.05189345639414855,,,-0.18494431954442053,-0.047971668670130106,-0.14280954890308842,,-0.03966317377933219,,-0.276189237015066,-0.3014366470483508,,-0.2472999926762043,-0.2330201058886004,-0.19994175462986924,0.09071246208136458,0.36300817376383565,-0.3210564181424582,-0.027897750044584793,,-0.15675055099849497,-0.17820834874350422,,-0.1964514995293162,,,-0.2320691173605713,-0.01587961783564237,-0.24098014520780237,0.06052049591530315,-0.2889601048555093,0.09930022793391306,-0.1828663530117411,-0.17044670576210863,-0.054024784832106,,-0.26205563441482616,-0.11687473024636953,,-0.13451589791352395,-0.20682569743307733,0.10462978690501458,0.26504652062369694,-0.02785395777696774,-0.08186140905218138,,-0.09104738358312874,-0.18980593025042947,,-0.08712708236111272,-0.20739512938221494,,-0.17912015567208595,-0.22445071931511085,-0.031015771787816306,,0.011946101428373478,0.006721365484850791,,,,-0.12006336264463431,-0.12259527571896536,0.1473266891655812,-0.2366539974886456,-0.09390405531054997,-0.22367513501187178,,,-0.2302488556429789,0.29925532262576027,-0.35356826483632137,
2004-04-30,-0.17084130151780097,-0.07440872399927023,-0.22665111038481484,-0.09342380114247305,-0.03004815784838922,,,-0.13949548992962502,-0.007999832453992863,-0.14858946866252742,,-0.010301262686540776,,-0.27114775411595066,-0.2891602546208202,,-0.23612153230858554,-0.22491873841838142,-0.19640626808649803,0.11329610502195886,0.34824971728550597,-0.32390096958160697,-0.024398288609836467,,-0.17653335060713285,-0.18305926123367583,,-0.18577486911318972,,,-0.21958832990479832,-0.02701443493411376,-0.2508452914257835,0.0621987253412112,-0.29355201269041936,0.10526724880428667,-0.14685559544609894,-0.15049970907889057,-0.18676291356301172,,-0.24478677638732105,-0.0792578187887981,,-0.12873640231399985,-0.21365868426207377,0.018476018494778288,0.2735410007049192,-0.07728632389470236,-0.08847466294855703,,-0.015724901171144855,-0.15797158469118783,,-0.08941782537306935,-0.2160683691660199,,-0.1635156018365445,-0.207739349148953,-0.017935863736611796,,0.034399048744150965,0.015509259458266264,,,,-0.13277869944113346,-0.12544941322247355,0.1515545370143266,-0.20170569869083949,-0.1345885933249288,-0.2161903811950156,,,-0.2349397982083806,0.31370746427087925,-0.3216102374887095,
2004-05-31,-0.18496993607112475,-0.07499760872893793,-0.23298335855930397,-0.10774771548596851,-0.05623696053144597,,,-0.20292018892549563,-0.019510568450804705,-0.1886445072703974,,-0.03237034837994341,,-0.2586843848133272,-0.2966787884261718,,-0.22783941307331007,-0.22075738127500685,-0.19377097980104266,0.13841059521155005,0.32453055965419403,-0.32384869339063027,-0.04834852549328889,,-0.2442214402800074,-0.21015224274614902,,-0.2060734809635895,,,-0.21255608876226606,-0.024069148964325788,-0.2816813352240933,0.03212585786870419,-0.2977365637352897,0.10744760955809232,-0.128649798738245,-0.14858300865963386,-0.1847909764675343,,-0.24287223761899598,-0.08712853445139758,,-0.1279701305128099,-0.22134864671824359,-0.03234653786381552,0.3338225785049553,-0.13791361345400763,-0.11113662122149597,,-0.0293679153869292,-0.1675300859994505,,-0.10390806438099157,-0.23415625889452574,,-0.16051670222734768,-0.21605205670743613,-0.05355626678861184,,-0.03324988697435925,-0.029024159052575573,,,,-0.16178616078388494,-0.12240970330419389,0.1506486268275669,-0.22930349379252102,-0.12856206072579265,-0.22288455363834317,,,-0.2526604172813714,0.20926872961384982,-0.3392782662464538,
2004-06-30,-0.170991190012399,-0.06205699847863617,-0.2185841066270605,-0.1052073289922011,-0.04568219188922602,,,-0.19657263484366597,-0.018868356754435992,-0.15799209545563572,,-0.0020849402922165144,-0.39486339002511783,-0.25119884807507137,-0.2911528870651131,,-0.2249335586508799,-0.2095646493019094,-0.19268173602816496,0.13382297563699783,0.3399215078689506,-0.29006900764142335,-0.045576582528390946,,-0.25100923539283787,-0.20529966071711697,,-0.2128058280424108,,,-0.2065982754601414,-0.009575073854241438,-0.2691736573622158,0.07889773910089362,-0.2793530529638356,0.16389485269007012,-0.1360623972185636,-0.1369177497295082,-0.14224206683828106,,-0.22917482932253086,-0.07127354161299805,,-0.11314625145040196,-0.2171225020537026,-0.02314049723058413,0.3777381601441555,-0.14341305946680583,-0.09346314440501631,,-0.031645000496929226,-0.15776828103079274,,-0.09303065039824862,-0.21104007478335376,,-0.15952265547214567,-0.20534214609165993,-0.0357754266619286,-0.2541494663705152,-0.009991631860105389,-0.020871950565058382,,,,-0.1703604874193843,-0.10420400307371448,0.1768562472740857,-0.19332470745109126,-0.0923857721183127,-0.21471614504963946,,,-0.2470834104021548,0.24295716792039476,-0.3302603788721006,
2004-07-31,-0.18354054146864307,-0.0684570237923238,-0.2198233247179284,-0.10397667480685764,-0.02933978679895816,,,-0.2662433246057168,-0.059788774094331434,-0.1354528279316705,,-0.017399428428213792,-0.394199308641966,-0.2696776533906007,-0.288292216279296,,-0.22848102579860566,-0.20971338947543794,-0.19605648106460485,0.047942603656425435,0.298136270908219,-0.2824539878597789,-0.0622321993602792,,-0.26125153028792597,-0.2147332659305911,,-0.21873802022012984,,,-0.20895352432735975,-0.07397901195160282,-0.29682057616068575,0.08229272806378024,-0.27548671161206983,0.15883259008705347,-0.14645145219601663,-0.14148169480937378,-0.19891848400996917,,-0.22966756204266717,-0.10552993293624346,,-0.10452446306951489,-0.21542692630920646,-0.04387887057994365,0.3513103387316717,-0.20610693005992833,-0.08683010764561162,,-0.13799425738531385,-0.18705478388823651,,-0.10002133672075035,-0.20634120487997215,,-0.156218463646016,-0.19758231376242277,-0.03166459041506191,-0.2565246269884145,0.03125655474042484,-0.026619969863876363,,,,-0.1981022935112791,-0.10007919017324325,0.1614754197045716,-0.18438446140958303,-0.09342453904590184,-0.2136029431052014,,,-0.25585779921226476,0.24572096062273605,-0.31773499646145076,
2004-08-31,-0.19142707002914902,-0.09270289379909065,-0.2247374666384273,-0.12633351493105133,-0.023551296854471066,,,-0.3250757949001054,-0.07199313594959679,-0.13636547185565118,,-0.0730647173798326,-0.3923513921248119,-0.29872183494201676,-0.2826005717216619,,-0.22732920320804997,-0.21576872924382476,-0.19492334326935698,0.013367542922212157,0.2588753952930845,-0.29466503162173285,-0.04623909913204997,,-0.19550281089013663,-0.21726756961313096,,-0.22135368059879013,,,-0.20637825740772509,-0.1122590998693382,-0.30219871659489833,0.05573409454908215,-0.2543431891502698,0.1481204790679538,-0.14407193717459138,-0.14825746230247816,-0.12219040114046716,,-0.2381844869352176,-0.14399685394397205,,-0.11303045476427712,-0.20289900629251864,-0.06961402262525718,0.35801115351739704,-0.2158776571575773,-0.11431808614491454,,-0.15574102885927937,-0.2057171179885923,,-0.11999736496996831,-0.20912384500772166,,-0.16617968338207992,-0.19000755097306066,-0.04740931378381996,-0.26173318503999643,-0.009194414117837424,-0.04618421512123553,,,,-0.21879420064912075,-0.10220216718537974,0.1180507050941515,-0.20169960841820536,-0.07785252869002389,-0.2121137870075819,,,-0.2651966609207116,0.2654596767747591,-0.30274149246465815,
2004-09-30,-0.1780333171152705,-0.0864242061261269,-0.214981308125802,-0.11953218436468052,-0.016389826763168892,,,-0.33103908984839364,-0.02398992343902965,-0.10891636858626663,,-0.06729186375631667,-0.37224659850984226,-0.31585758922321705,-0.27725762842890556,,-0.21714471719632722,-0.20983846582407606,-0.19293741169475462,0.03177302457917951,0.2613119128155853,-0.28696433247939274,-0.031291011731905606,,-0.1701960353311729,-0.2111045937598498,,-0.22142681615471801,,,-0.20191562206432392,-0.1458046744368371,-0.2972820116801485,0.02353260380418154,-0.24257173709575805,0.14234083963949787,-0.13329674977414233,-0.13198430338499245,-0.06266130807760878,,-0.2402441604615638,-0.1118064120504102,,-0.11362579139873001,-0.20226956281018352,-0.034837497989317366,0.4009726011493965,-0.22988195055599325,-0.08348618462883604,,-0.14304313105104724,-0.21741273816033957,,-0.08477695840641564,-0.19127464442399855,,-0.15713060908204776,-0.18438629184149896,-0.02635977407485119,-0.25627815143509386,0.006445651136167579,-0.03928245334450435,,,,-0.20316202997250857,-0.09617147340251166,0.1308215318830692,-0.19586105957983393,-0.0685271993759485,-0.21051771294217092,,,-0.2516913154263049,0.30386281098639284,-0.26414331196734764,
2004-10-31,-0.1778412357169502,-0.10536580271307533,-0.22484668743056016,-0.1332786038443538,-0.017347233800461718,,,-0.32867332088928336,0.02083444230504003,-0.06083639287546907,,-0.05201982609090249,-0.35114128256167165,-0.3720333446630494,-0.2764593787168224,,-0.21829368314591754,-0.19776343000011043,-0.19623608027046727,-0.0609382895461521,0.26585456924661843,-0.2874435402676244,-0.05209241716045865,,-0.1534013154828707,-0.21604375048768407,,-0.22823701092858775,,,-0.19747053125841635,-0.13245917506692917,-0.2823962369709709,0.01698511515542345,-0.24513373407679265,0.14093077022795306,-0.12393788508555752,-0.16868056796817682,-0.051585575214981104,,-0.2328189359224841,-0.1138024759293062,,-0.10552351248885825,-0.20157770744348216,-0.013181885560250954,0.3957145778618747,-0.21868101208776206,-0.07520310954791247,,-0.13586080403034212,-0.2235447663381393,,-0.07763208344018299,-0.20393000981981843,,-0.14689692558171688,-0.17924943063562584,0.004205115184313938,-0.2511890254198861,0.011252378334318067,-0.04068599400653532,,,,-0.1898428797205828,-0.0852867555854299,0.09910013454807712,-0.18732253436281304,-0.0774562057467151,-0.20728341546841064,,,-0.24792121092512376,0.28221913151652045,-0.1928662706936772,
2004-11-30,-0.15411891330424854,-0.09360650860521771,-0.22488295746175083,-0.14965249408120523,0.0074458500410800495,,,-0.30239896114050635,0.056382188553452325,-0.03331131801926811,,-0.018022194608788546,-0.3417991876014953,-0.35418701574766004,-0.27066891356537476,,-0.19501264666652188,-0.1824262429709297,-0.19240174916272876,-0.07307966073297337,0.28880579867047845,-0.2684931106894816,-0.0761191278647879,,-0.11842197578321595,-0.2096474432378706,,-0.21681630383007405,,,-0.18364899535902376,-0.09320571330539446,-0.2368691286964138,0.033541977909406585,-0.2352796671477903,0.1946800331195108,-0.0963446933963333,-0.17106740289486194,-0.05440899197309056,,-0.22075887037215697,-0.07705647104617377,,-0.10710200898982776,-0.19235650165462442,0.01704337410009242,0.4254458631677409,-0.19714225302481195,-0.04575462606800081,,-0.09808778450405163,-0.1998298473080842,,-0.04153314763059389,-0.1779238213379255,,-0.132781991831598,-0.1530324105578248,0.01789494643178445,-0.24894336233517333,0.04951066979089979,-0.030968280979398383,,,,-0.16957502411582698,-0.06726034699599572,0.1341905195721091,-0.18541633283506845,-0.0549458343530852,-0.19638527147640086,,,-0.24625461612204722,0.3197528164134722,-0.1566553915694272,
2004-12-31,-0.1400020069439235,-0.09219198238795567,-0.21277297397251774,-0.12014274816363148,0.021509427027747757,,,-0.29498881947124167,0.03305884862926715,-0.05192227208501321,,-0.004681220062872703,-0.30939364953921844,-0.32554726841244896,-0.264065967197615,,-0.16910832245384044,-0.18152580562713677,-0.18447174678166614,-0.07199937058443547,0.2400715487265897,-0.23266327306397996,-0.04473779912619484,,-0.10558526270652482,-0.20803245718970068,,-0.20520923769572882,,,-0.1720760716311598,-0.09650610737869815,-0.21475412962970034,0.04919688052331066,-0.21388029033538117,0.22049412803222276,-0.09889026910641319,-0.14814307780816374,-0.1135850523835518,,-0.2185461297516088,-0.0848354548156329,,-0.11658275177723067,-0.1850448790867017,0.008618260777040877,0.4490894956533328,-0.1765932293901181,-0.023845177447577557,,-0.09426558438107671,-0.1910523878286652,,-0.021873219928711524,-0.1357303170832582,,-0.11635539212704034,-0.13743860598178276,0.04906795547097346,-0.25400282603648017,0.04801745591445989,-0.017264700545645915,,,,-0.1731277889405503,-0.05463274446180094,0.17950718519078657,-0.15524827686359097,-0.04166082086395681,-0.19741623129430755,,,-0.23270054202741183,0.34075543437082817,-0.11371703031443116,
2005-01-31,-0.14830352136130123,-0.08137418319625792,-0.2198160692704588,-0.11846642631966861,0.01898486795953748,,,-0.3346002912526639,0.01905326963255442,-0.059260642292958673,,0.004040511163179005,-0.2899505607951669,-0.32055870235848277,-0.2707697403880056,,-0.18529281712768786,-0.18904621529618676,-0.18453305972252596,-0.07057451655344849,0.2182626615484905,-0.24331764670576062,-0.05008367038104455,,-0.13697269441705767,-0.20691837381341868,,-0.20544344328223915,,,-0.16781195209213515,-0.10686782558690715,-0.2351466761127377,0.031616610009450215,-0.220220045975875,0.23236802745629653,-0.09388571701208386,-0.15099480560846895,-0.11670945306854362,,-0.23665275369866362,-0.0908203882181211,,-0.12436156789171393,-0.18451438969853257,-0.006929797878085279,0.34130328314316,-0.2049986034427477,-0.02369813827656286,,-0.132100933188348,-0.17570529961508077,,-0.014985099113594566,-0.13057027645524635,,-0.11793594529821576,-0.11420027440507516,0.055954043676644485,-0.2558906770319036,0.033453441832684117,-0.013921542415719954,,,,-0.19096059777266286,-0.043625391099938064,0.18239818512699865,-0.18035740643847392,-0.03948362415660466,-0.1991239616388312,,,-0.23432405902615386,0.31324257135171213,-0.18382930775941284,
