date,SPX,MMM,ACN,AFL,ALL,APTV,AGR,AVT,BBY,BMO,AVGO,CAJ,CBRE,CL,CMI,DELL,EMN,ECL,EW,LLY,FITB,FLR,AJG,G,GVA,HAS,HCA,HSIC,HPE,HLT,INGR,INTC,IBM,IP,JLL,JCI,K,KMB,KSS,LDOS,LECO,MAN,MA,MSFT,NEE,NOK,ONB,ON,OSK,OC,PAYX,PEP,PINC,PFG,PRU,RLGY,RSG,ROK,RCL,CRM,SCHN,SNE,TMUS,TEL,TDC,TXN,AES,HIG,TKR,USB,VFC,V,VOYA,WDC,WY,WIT,WH
2009-02-13,826.84,49.42,30.95,20.51,21.23,,,20.11,30.35,24.08,,26.52,3.76,31.565,24.62,,24.79,32.88,62.93,35.43,2.0,42.02,17.53,8.64,33.77,23.8,,37.92,,,23.24,13.88,93.84,6.89,23.94,23.79,41.38,49.76,36.13,19.96,43.65,32.27,161.9,19.09,50.91,12.06,12.6,4.35,8.29,13.41,25.03,52.57,,11.64,26.66,,24.1,24.1,6.92,26.86,43.04,18.5,14.65,13.85,15.12,16.95,7.74,12.46,14.26,12.4,52.91,55.95,,16.68,26.12,6.77,
2009-02-20,770.05,47.25,29.98,17.01,18.44,,,17.11,27.9,19.91,,24.11,3.33,29.74,21.34,,22.89,32.79,61.1,33.24,1.03,36.98,16.64,8.26,32.16,23.2,,36.75,,,20.42,12.78,88.79,6.12,21.61,21.85,40.17,47.99,34.84,18.98,38.34,30.74,158.01,18.0,48.99,10.35,11.59,3.39,7.22,8.34,23.97,51.45,,10.52,18.51,,23.81,22.07,5.94,26.05,33.74,16.6,12.5,11.01,14.44,15.04,6.71,6.79,12.25,10.58,53.26,55.66,,14.55,24.92,6.17,
2009-02-27,735.09,45.46,29.19,16.76,16.83,,,17.27,28.82,22.13,,25.11,2.89,30.09,20.8,,20.54,31.78,55.61,29.38,2.11,33.25,15.87,7.92,35.58,22.89,,36.68,,,20.17,12.74,92.03,5.69,19.92,20.05,38.92,47.11,35.14,18.91,30.73,27.88,158.03,16.15,45.33,9.36,11.67,3.66,6.26,8.35,22.06,48.14,,7.99,16.41,,19.9,20.1,6.0,28.0,28.64,16.56,14.5,9.48,15.46,14.35,6.3,6.1,12.18,14.31,51.9,56.71,,13.66,24.16,5.69,
2009-03-06,683.38,41.83,28.0,13.44,14.55,,,16.12,24.71,21.49,,22.05,2.52,28.025,19.34,,18.26,29.9,54.89,27.98,1.29,31.75,15.68,7.4,34.42,22.07,,34.24,,,18.46,12.41,85.81,4.09,16.99,17.99,37.16,43.92,34.5,17.54,27.31,24.19,142.44,15.28,42.82,8.74,9.3,3.46,4.95,5.33,20.94,47.1,,6.08,11.38,,16.47,18.4,5.93,30.07,25.57,17.25,14.36,7.88,16.01,14.71,5.11,3.62,10.04,8.82,47.65,50.19,,14.55,19.36,5.56,
2009-03-13,756.55,48.0,30.12,14.58,16.82,,,16.85,29.69,24.79,,25.68,3.06,28.81,22.52,,23.36,32.23,61.4,30.64,1.75,39.85,16.63,8.17,40.42,23.25,,37.59,,,19.28,14.7,90.36,6.17,19.84,18.89,36.99,46.02,38.22,17.59,30.74,26.95,158.31,16.65,45.21,10.91,10.46,4.25,6.75,6.99,22.75,48.62,,7.77,18.76,,17.19,21.19,7.37,32.79,25.4,19.38,16.85,9.51,17.12,16.21,6.14,7.04,13.23,13.57,53.59,52.05,,17.21,23.82,6.24,
2009-03-20,768.54,45.93,30.2,18.38,18.59,,,17.03,32.3,25.85,,27.04,2.36,28.685,23.48,,24.16,32.32,60.88,32.55,2.13,36.55,17.03,7.86,37.26,23.3,,37.27,,,19.83,14.65,92.51,7.08,19.83,19.46,36.43,45.98,40.48,16.98,31.41,28.01,155.53,17.06,49.35,11.11,10.39,4.2,6.32,8.51,23.03,50.02,,7.0,16.69,,16.97,22.42,7.88,34.76,28.37,19.93,16.63,10.35,16.42,15.78,6.42,7.62,13.29,13.42,55.52,52.53,,17.29,26.52,6.6,
2009-03-27,815.94,50.33,27.66,19.81,20.4,,,18.34,38.04,26.81,,30.25,4.25,29.755,26.24,,27.31,34.25,62.47,33.75,2.35,37.22,17.25,8.48,40.92,25.46,,40.01,,,23.04,15.42,94.15,8.07,24.52,19.91,36.89,47.54,43.14,18.23,33.69,32.37,167.47,18.13,50.49,11.79,10.94,4.05,7.93,9.85,25.35,52.39,,10.3,22.18,,17.54,23.66,8.81,34.08,34.58,22.27,17.52,11.98,16.87,17.12,6.16,9.41,14.76,15.64,58.49,54.25,,19.5,28.83,7.4,
2009-04-03,842.5,52.11,28.04,21.05,21.26,,,19.4,40.26,28.45,,30.88,5.02,30.22,29.7,,30.07,35.82,58.12,33.01,3.28,37.4,17.51,8.85,40.34,26.74,,40.44,,,23.19,15.95,102.22,7.96,28.61,21.04,38.01,49.0,45.31,18.47,36.62,35.23,174.05,18.75,52.87,13.16,13.41,4.91,8.73,10.65,27.34,52.69,,10.53,23.84,,18.18,24.3,10.09,37.27,35.58,24.23,18.33,12.82,16.38,16.96,6.27,8.74,15.57,15.97,64.37,60.08,,21.3,31.06,8.45,
2009-04-09,856.56,53.13,27.71,24.95,23.03,,,18.82,41.09,29.41,,31.54,5.31,29.9,30.02,,31.02,36.97,58.77,32.64,3.58,39.89,18.08,9.25,41.03,26.86,,40.51,,,23.24,15.98,101.7,7.82,30.8,21.49,39.55,48.2,45.4,17.71,37.35,35.15,172.46,19.67,52.32,13.8,14.66,4.79,9.11,11.61,27.01,52.1,,14.47,27.5,,19.44,28.83,10.08,37.4,39.3,25.99,17.22,13.42,16.45,17.24,6.76,10.8,16.74,17.64,66.06,58.79,,22.11,31.51,8.85,
2009-04-17,869.6,53.81,27.12,28.7,23.42,,,19.57,39.51,33.35,,30.93,5.97,30.41,29.79,,32.35,37.67,59.74,33.75,4.83,41.18,18.78,9.18,40.05,27.91,,41.66,,,23.39,15.6,101.27,8.82,29.96,22.27,40.1,50.24,44.78,18.36,38.75,36.67,163.06,19.2,50.98,14.97,15.05,5.33,10.76,15.73,27.41,52.13,,14.72,27.52,,20.43,30.31,11.98,38.33,43.88,26.37,16.58,16.23,16.39,17.97,6.95,11.18,16.65,18.6,66.35,58.0,,22.42,34.45,8.47,
2009-04-24,866.23,57.0,29.27,28.62,22.31,,,18.96,39.27,33.17,,30.65,7.13,29.58,33.38,,40.02,37.91,57.08,33.01,3.71,40.96,18.38,9.17,39.63,27.75,,39.85,,,21.13,15.62,100.08,10.86,34.6,23.24,38.94,49.31,45.43,17.84,41.44,42.01,173.09,20.91,50.52,14.0,15.15,4.95,11.74,16.52,27.46,48.52,,15.31,28.33,,19.51,31.31,14.46,40.17,47.62,26.61,16.1,17.05,16.48,17.88,6.92,9.59,16.85,18.97,68.92,60.38,,21.16,37.64,9.12,
2009-05-01,877.52,57.88,29.86,29.32,23.1,,,22.19,37.2,32.99,,32.04,7.92,30.7,34.0,,39.8,38.1,64.11,33.49,3.85,37.73,21.39,9.01,39.19,26.85,,41.68,,,23.62,15.81,104.61,13.04,31.22,24.89,43.4,49.75,42.56,18.38,43.75,42.34,172.9,20.24,56.05,14.3,13.12,5.74,10.1,18.13,26.93,49.79,,15.43,28.18,,22.68,31.93,14.0,41.41,51.3,26.41,17.05,17.74,17.1,17.95,7.73,10.56,16.94,17.96,59.05,65.01,,23.39,34.78,9.47,
2009-05-08,929.23,60.09,29.4,37.66,26.12,,,22.08,37.93,38.81,,34.84,9.37,30.91,34.02,,42.82,38.34,63.27,35.95,8.49,45.17,22.07,10.3,41.8,26.06,,46.6,,,26.64,15.29,101.49,14.36,37.76,26.25,42.83,51.95,43.9,18.51,44.74,44.45,185.08,19.42,57.16,14.75,14.7,5.61,11.56,16.3,27.87,49.75,,23.68,46.0,,23.77,34.68,17.09,41.04,54.3,27.94,17.37,17.95,20.91,17.3,9.62,18.16,18.25,20.54,58.07,68.43,,23.71,35.66,10.42,
2009-05-15,882.88,57.92,28.83,32.14,24.3,,,20.94,35.41,35.41,,34.14,7.07,31.745,29.55,,38.02,36.26,62.77,34.17,7.1,43.25,20.83,9.65,37.14,22.93,,44.23,,,24.79,15.19,101.37,12.49,33.24,25.5,43.19,50.49,41.33,17.83,40.37,41.8,173.13,20.22,54.44,14.1,12.83,5.69,9.92,13.72,26.72,50.32,,18.58,37.75,,22.17,31.2,14.3,40.2,47.29,26.48,16.73,16.8,20.6,17.63,8.55,14.6,15.85,17.67,54.39,65.07,,23.16,31.45,10.69,
2009-05-22,887.0,56.07,30.32,34.48,26.27,,,21.95,35.18,36.57,,33.53,6.77,32.055,32.06,,40.72,36.72,62.86,34.34,6.89,43.61,20.5,10.4,34.07,22.74,,43.55,,,25.33,15.05,101.89,14.31,34.28,25.96,43.68,51.15,40.94,17.01,39.44,43.31,168.36,19.75,53.51,14.66,12.05,6.22,10.99,13.78,26.62,51.57,,20.58,39.6,,21.54,30.49,14.87,36.15,51.21,25.79,16.72,16.86,21.07,18.5,8.62,15.02,16.21,17.83,54.63,65.75,,24.48,32.44,10.96,
2009-05-29,919.14,57.1,29.93,35.5,25.73,,,23.01,35.1,40.09,,33.17,7.3,32.975,32.43,,41.44,37.35,63.84,34.57,6.9,46.98,20.95,10.46,36.55,25.41,,45.54,,,26.41,15.72,106.28,14.37,35.05,27.61,43.25,51.89,42.47,17.47,40.8,42.51,176.33,20.89,56.53,15.3,11.99,6.82,11.87,13.93,27.34,52.05,,22.2,39.91,,22.79,30.69,15.06,37.95,54.54,26.23,17.13,17.37,21.6,19.4,9.99,14.34,16.91,19.2,56.82,67.71,,24.85,33.58,11.8,
2009-06-05,940.09,60.94,30.54,33.52,25.05,,,22.48,37.44,40.4,,33.51,8.04,35.45,36.24,,43.04,37.4,64.62,34.77,7.13,52.9,21.43,11.05,35.75,25.4,,45.3,,,27.19,15.92,107.24,14.48,37.67,27.85,43.78,52.41,45.97,18.94,44.42,45.01,167.68,22.14,55.08,15.22,11.25,6.46,14.1,13.36,27.67,54.88,,22.23,40.95,,23.0,33.58,15.28,39.13,56.53,27.83,14.16,19.86,24.09,19.68,10.31,14.9,18.97,18.0,58.76,69.28,,23.68,34.26,12.41,
2009-06-12,946.21,61.0,31.47,32.81,24.85,,,21.72,38.55,40.78,,34.52,9.81,35.69,35.49,,40.65,38.69,66.14,34.29,8.03,53.85,21.2,11.26,34.37,25.09,,44.81,,,27.3,16.31,108.21,15.81,34.64,27.47,44.55,52.73,46.59,18.15,40.88,44.11,167.06,23.33,57.39,15.68,11.18,6.86,15.0,11.94,27.57,53.65,,20.89,37.15,,23.49,33.44,13.71,41.6,61.69,27.29,14.81,19.87,23.99,20.79,10.69,12.95,18.87,18.58,58.4,64.36,,25.14,34.18,12.28,
2009-06-19,921.23,59.37,31.74,31.1,24.07,,,21.86,34.38,40.88,,33.61,8.65,35.285,32.24,,38.33,37.81,67.36,33.71,7.34,50.27,21.69,11.89,34.43,25.14,,45.49,,,27.16,16.01,105.89,13.75,32.63,26.87,45.09,50.67,43.74,18.14,37.58,42.66,161.35,24.07,57.05,14.67,11.1,6.79,13.66,11.22,26.71,53.91,,19.0,38.22,,23.49,30.64,14.02,39.91,60.14,26.23,13.86,20.22,23.01,21.66,9.75,12.35,17.58,17.95,59.25,61.37,,25.42,28.89,11.35,
2009-06-26,918.9,59.26,33.72,31.82,24.16,,,21.52,33.58,42.5,,33.9,9.37,35.88,34.9,,37.41,38.63,67.25,35.28,6.95,51.83,21.29,11.96,34.21,24.47,,47.51,,,27.02,16.29,105.68,13.96,32.96,26.55,46.23,52.35,44.1,18.4,36.85,43.32,168.91,23.35,56.69,14.82,9.85,6.8,14.6,12.17,25.47,54.7,,19.11,36.75,,23.93,31.93,13.28,38.91,61.36,26.3,14.67,18.35,23.06,21.45,10.87,11.87,17.95,18.02,55.63,63.82,,26.75,30.16,11.89,
2009-07-02,896.42,60.25,33.14,29.43,24.05,,,21.19,32.08,41.93,,31.28,8.52,36.04,34.25,,36.71,38.23,66.12,33.9,6.88,48.81,20.92,11.41,32.75,23.88,,46.39,,,26.8,16.72,101.73,14.84,32.5,25.94,46.82,52.93,41.25,18.23,35.48,40.32,166.28,23.37,55.3,14.56,9.12,6.92,19.93,12.25,24.83,56.35,,17.69,34.94,,23.69,31.54,13.36,38.16,50.2,25.19,12.18,17.85,22.98,21.3,11.29,11.19,17.38,17.04,53.53,60.08,,26.22,29.51,11.75,
2009-07-10,879.13,59.79,32.7,28.65,23.08,,,20.72,32.77,39.44,,31.64,8.09,35.615,32.14,,35.68,37.31,65.93,33.32,6.54,47.0,20.51,11.43,30.59,23.19,,44.31,,,24.47,16.04,100.83,14.69,29.55,26.28,47.24,51.95,42.72,17.27,33.38,39.81,160.56,22.39,54.3,14.18,9.29,6.85,22.06,12.66,24.25,54.71,,17.14,33.83,,23.99,31.14,12.46,37.26,48.97,23.85,12.55,16.68,22.6,20.45,11.18,10.52,16.39,16.59,54.68,59.86,,25.37,27.97,11.49,
2009-07-17,940.38,62.92,34.43,31.5,24.24,,,23.77,36.18,44.04,,33.13,9.3,36.76,36.42,,40.15,38.21,68.0,33.53,7.01,49.39,21.78,12.48,34.61,25.38,,47.64,,,26.62,18.79,115.42,16.25,32.73,28.51,47.18,54.47,46.26,17.86,37.24,42.75,179.84,24.29,56.82,13.39,9.65,7.6,24.98,15.38,25.36,56.66,,19.78,39.03,,26.2,35.02,13.69,40.84,51.64,24.34,12.71,18.77,24.68,23.01,11.93,11.86,18.36,17.96,59.99,64.1,,29.24,30.64,13.06,
2009-07-24,979.26,69.42,35.46,35.87,26.4,,,24.67,36.55,47.71,,35.14,9.86,37.55,41.63,,48.06,40.1,67.25,34.68,8.491,53.4,22.23,12.9,35.15,26.49,,50.12,,,26.39,19.36,117.64,18.72,35.45,29.38,47.92,58.02,49.1,18.01,41.32,49.03,185.47,23.45,60.05,13.2,9.79,7.63,25.4,17.33,26.2,56.41,,22.88,42.83,,26.49,39.76,16.63,45.13,54.72,25.38,12.87,20.5,24.66,24.09,13.06,15.02,20.16,19.77,65.28,67.29,,30.4,34.75,14.08,
2009-07-31,987.48,70.52,35.07,37.86,26.91,,,24.4,37.37,50.11,,37.02,10.9,36.22,43.01,,49.66,41.51,65.41,34.89,9.5,52.8,22.9,14.02,33.88,26.5,,51.38,,,28.0,19.25,117.93,18.81,37.96,30.22,47.5,58.45,48.55,18.09,42.38,47.95,194.03,23.52,56.67,13.34,11.3,7.3,27.45,18.38,26.5,56.75,,23.7,44.27,,26.6,41.41,14.52,43.34,53.77,27.96,11.85,21.47,24.57,24.05,12.79,16.49,20.38,20.41,64.69,65.46,,30.25,35.04,14.52,
2009-08-07,1010.48,72.9,35.65,41.7,27.79,,,25.04,39.75,49.42,,35.63,12.01,35.51,47.14,,52.73,42.01,63.84,34.89,9.71,58.21,23.4,12.6,34.35,26.97,,51.06,,,27.82,18.5,119.33,20.18,45.05,31.13,46.16,57.56,53.51,17.66,44.8,50.44,204.34,23.56,56.82,13.22,12.51,7.49,26.4,20.86,27.8,57.74,,25.75,47.86,,25.01,42.38,17.03,46.73,55.62,28.34,8.74,22.26,26.88,24.1,13.88,19.14,20.91,23.25,68.85,69.17,,31.98,38.31,15.36,
2009-08-14,1004.09,71.32,36.12,42.06,28.55,,,24.3,36.44,46.54,16.6,35.53,11.15,35.875,46.83,,54.12,42.07,64.23,32.88,10.53,54.03,24.32,12.69,32.43,26.61,,51.39,,,31.49,18.77,118.57,19.99,42.02,31.11,46.06,58.94,51.73,17.62,43.67,49.85,202.61,23.692,56.82,13.03,11.43,7.84,26.69,21.0,28.02,56.56,,25.54,46.58,,25.24,40.0,17.55,47.12,52.27,27.92,8.76,22.74,27.1,23.96,13.79,19.47,20.43,22.49,65.63,67.8,,31.2,35.96,15.41,
2009-08-21,1026.13,72.64,35.46,41.87,28.63,,,25.29,37.49,47.03,17.82,37.98,12.11,36.58,47.03,,55.02,42.98,64.05,33.45,10.909,55.87,23.93,13.03,33.0,27.01,,52.23,,,30.25,18.89,119.9,21.18,45.04,31.98,47.35,59.53,52.36,18.28,44.51,50.56,207.25,24.41,58.03,12.49,11.15,7.88,26.9,22.15,28.4,57.49,,27.74,49.94,,26.02,40.25,19.22,53.67,55.0,26.61,8.01,23.55,26.38,24.54,14.26,20.56,21.08,22.28,67.05,69.0,,32.85,37.02,15.47,
2009-08-28,1028.9301,71.92,34.2,40.7,29.26,,,26.91,37.54,48.12,18.47,39.47,12.01,36.38,45.58,,53.51,42.06,62.12,33.6,10.82,53.58,23.6,12.75,32.97,28.33,,52.6,,,30.75,20.25,118.22,22.38,48.56,31.79,46.52,59.76,52.55,18.47,46.66,52.62,203.57,24.68,56.4,13.86,10.78,8.22,33.71,22.76,28.42,56.76,,28.88,52.21,,25.73,41.86,19.53,52.25,54.91,27.3,8.2,23.42,27.05,24.97,13.92,24.16,22.38,22.43,71.02,70.5,,34.35,37.79,15.93,
2009-09-04,1016.4,71.35,34.69,38.2,28.85,,,26.52,39.41,47.82,17.76,38.12,11.38,35.54,46.87,,50.26,42.78,63.63,33.0,10.52,52.99,23.63,12.22,31.62,28.69,,54.29,,,29.58,19.64,117.46,22.44,45.18,32.15,47.22,58.2,54.58,17.7,45.64,51.92,206.05,24.62,55.13,14.38,10.34,8.32,32.33,21.82,28.04,57.54,,26.06,47.89,,25.96,41.1,18.91,52.8,54.83,26.51,8.17,22.93,26.19,24.86,13.5,22.21,21.15,21.45,69.29,70.36,,33.93,37.09,15.74,
2009-09-11,1042.73,74.0,35.7,40.86,28.92,,,26.52,39.76,48.05,16.88,39.05,11.8,37.615,47.48,,52.91,44.0,66.01,32.82,9.78,54.28,23.87,12.0,33.08,28.37,,55.08,,,29.32,19.51,118.05,23.47,47.6,32.94,48.39,58.5,55.18,17.8,48.77,54.26,208.81,24.86,53.42,14.94,10.42,8.52,31.56,24.22,28.57,58.81,,27.83,48.7,,26.39,43.5,21.4,57.92,57.18,27.27,9.62,23.79,26.18,24.39,14.15,24.62,22.75,21.86,71.34,72.29,,35.08,37.29,16.49,
2009-09-18,1068.3,74.62,35.84,42.75,30.64,,,26.22,37.9,50.18,16.2,40.49,12.48,38.05,46.06,,54.51,47.05,67.26,32.86,10.24,56.05,24.07,12.0,33.81,28.9,,55.41,,,29.19,19.56,122.11,23.14,50.57,34.18,48.82,57.88,55.01,17.71,52.58,58.03,223.57,25.26,55.03,15.7,11.27,8.27,31.0,23.44,29.68,59.86,,28.29,52.69,,27.3,44.19,23.46,58.17,57.22,28.46,10.14,23.8,26.38,24.06,14.39,27.21,23.96,22.76,72.65,73.79,,36.22,39.65,16.89,
2009-09-25,1044.38,73.8,36.12,40.69,29.13,,,25.9,37.3,48.7,17.13,40.11,11.43,38.25,44.11,,52.99,45.8,69.08,32.68,9.59,50.87,24.85,12.23,29.81,27.18,,54.76,,,28.26,19.37,121.08,21.71,46.87,33.98,49.09,57.7,54.37,17.4,46.82,55.51,204.7,25.55,54.39,15.05,10.55,8.11,28.68,21.48,28.78,58.68,,25.8,47.77,,26.31,42.24,23.44,55.06,52.74,29.43,9.9,22.56,27.57,23.35,14.32,25.84,23.56,22.06,70.27,70.66,,35.19,36.95,16.66,
2009-10-02,1025.21,71.93,37.5,41.1,30.76,,,24.53,36.41,47.89,16.09,37.94,10.76,38.42,42.54,,50.21,44.9,68.4,32.51,9.36,47.59,23.72,12.0,29.57,27.07,,54.1,,,27.23,18.97,119.02,21.39,43.87,33.32,48.66,58.87,54.86,17.46,44.34,51.95,199.69,24.96,53.23,13.94,10.58,7.49,29.52,20.54,28.06,60.9,,25.26,46.74,,25.77,40.75,22.65,54.51,51.92,27.16,8.36,21.12,26.35,22.49,13.78,25.11,21.76,21.23,69.16,67.79,,35.33,35.08,17.8,
2009-10-09,1071.49,74.73,39.07,45.01,31.92,,,26.37,38.44,50.51,16.25,38.49,12.23,39.355,47.32,,53.61,45.94,71.38,33.78,10.24,48.75,24.57,11.86,29.08,28.18,,56.23,,,28.54,20.17,125.93,23.18,51.57,35.06,49.82,59.26,60.03,18.76,46.93,56.94,214.42,25.55,53.1,14.69,10.73,7.94,33.59,23.52,28.7,60.59,,28.29,51.01,,26.97,41.33,23.77,60.97,52.85,28.44,8.07,22.61,27.43,23.64,14.81,29.19,23.03,22.93,74.76,72.94,,37.23,36.35,17.85,
2009-10-16,1087.6801,76.02,39.12,45.2,31.67,,,26.01,40.73,50.45,16.43,38.71,12.4,39.63,48.72,,55.65,46.29,71.58,34.44,9.98,50.24,24.41,11.58,28.49,29.52,,56.07,,,30.8,20.18,121.64,24.16,50.93,35.12,50.48,59.07,59.68,18.8,46.01,61.25,223.87,26.5,53.5,13.48,10.45,7.54,32.83,24.97,28.75,62.29,,28.85,51.16,,27.64,42.33,22.81,62.36,54.0,28.88,7.15,23.64,28.6,22.75,14.78,27.45,22.72,23.41,76.14,74.29,,35.85,40.11,18.76,
2009-10-23,1079.6,77.82,37.77,44.41,31.5,,,26.18,39.17,49.53,16.05,39.08,13.0,38.86,48.59,,55.14,46.1,76.0,33.96,10.34,49.54,24.3,11.74,28.15,28.03,,55.22,,,30.44,19.78,120.36,23.72,52.02,35.12,50.2,61.57,59.19,18.34,46.65,51.37,229.96,28.02,52.63,13.14,10.29,7.31,34.21,23.18,28.52,61.03,,28.21,49.73,,26.8,43.26,22.5,63.12,50.62,28.91,6.64,23.26,28.33,23.5,14.22,25.9,23.37,24.95,78.32,74.12,,35.44,39.48,18.8,
2009-10-30,1036.1899,73.57,37.08,41.49,29.57,,,24.78,38.18,46.37,15.0,37.66,10.35,39.315,43.06,,52.51,43.96,76.94,34.01,8.94,44.42,22.31,11.91,28.56,27.27,,52.83,,,28.18,19.11,120.61,22.31,46.85,33.55,51.54,61.16,57.22,17.71,47.44,47.41,219.02,27.73,49.1,12.61,10.37,6.69,31.26,22.11,28.41,60.55,,25.04,45.23,,25.91,40.95,20.23,56.75,43.24,29.39,6.23,21.25,27.88,23.45,13.07,24.52,22.03,23.22,71.04,75.76,,33.68,36.34,17.15,
2009-11-06,1069.3,75.41,39.25,42.19,28.93,,,26.4,40.24,46.59,15.29,37.82,10.73,39.935,46.18,,56.49,45.18,79.97,34.5,9.17,45.4,22.86,13.97,29.33,27.91,,50.63,,,28.32,18.93,123.49,23.96,50.28,34.27,52.2,63.71,56.68,18.49,53.31,50.17,236.9,28.52,49.76,13.21,10.35,7.32,36.69,23.55,30.37,61.76,,25.71,45.38,,26.66,43.32,21.23,61.01,44.64,28.87,5.98,22.77,28.62,24.04,14.03,24.09,23.54,23.73,74.47,79.67,,36.44,37.62,18.04,
2009-11-13,1093.48,77.32,39.55,44.64,28.91,,,27.53,41.88,48.93,15.58,37.99,11.06,40.745,46.97,,58.76,45.93,80.64,35.36,9.74,43.24,22.98,13.75,30.89,29.1,,52.01,,,28.97,19.82,127.03,24.81,52.5,36.5,53.37,64.04,55.52,18.45,52.92,50.21,234.72,29.63,51.14,13.65,10.93,7.84,39.69,23.83,31.02,61.94,,25.73,47.8,,27.52,43.63,23.12,66.13,46.12,28.35,6.0,24.12,30.18,25.44,13.39,24.68,24.29,23.48,74.48,80.0,,38.5,38.36,19.85,
2009-11-20,1091.38,76.64,39.83,44.1,29.12,,,27.39,43.3,50.25,15.44,38.03,11.13,41.985,46.5,,58.76,45.29,81.25,36.59,9.97,44.32,22.46,13.35,30.5,29.1,,50.53,,,28.21,19.24,126.96,24.89,50.92,36.86,53.12,64.75,53.96,17.98,51.65,49.69,231.16,29.62,51.11,13.33,11.4,7.73,37.97,24.04,31.05,62.08,,25.78,47.67,,27.4,44.1,23.55,62.56,47.1,26.8,6.52,23.84,29.43,24.74,12.65,25.0,25.13,23.29,72.46,80.0,,37.05,37.86,20.48,
2009-11-27,1091.49,76.75,40.51,43.65,28.27,,,27.15,42.83,49.99,15.86,37.28,10.82,41.815,45.34,,59.49,44.45,82.52,36.9,9.57,43.07,22.23,13.44,30.26,29.34,,50.37,,,28.0,19.11,125.7,24.85,49.61,36.0,52.97,65.56,54.45,18.0,50.92,48.93,235.59,29.22,51.58,13.21,11.32,7.58,38.35,23.45,31.33,62.3,,25.0,48.2,,28.03,43.51,24.14,63.25,44.77,26.68,6.32,23.46,28.83,25.25,12.78,23.72,24.96,22.95,72.32,80.33,,37.5,37.69,20.28,
2009-12-04,1105.98,78.24,42.54,45.83,28.6,,,28.82,43.79,51.42,16.52,41.04,12.39,42.605,43.7,,59.73,45.21,83.33,37.39,10.44,42.57,22.6,13.44,30.86,30.18,,51.09,,,29.31,20.46,127.25,25.86,54.91,35.66,52.96,65.87,53.7,17.84,53.08,56.77,241.33,29.98,52.75,12.7,11.96,8.38,41.62,25.47,32.35,63.85,,24.09,48.59,,28.78,45.66,25.3,65.95,46.64,28.52,6.6,23.8,30.56,26.85,13.36,24.67,24.88,23.5,72.6,80.27,,39.48,42.54,20.45,
2009-12-11,1106.41,81.75,42.0,46.55,28.63,,,28.39,44.34,49.94,16.58,42.18,12.19,41.96,45.59,,59.26,45.17,85.94,34.97,10.18,39.86,22.2,14.03,31.85,30.83,,50.42,,,28.4,19.9,129.68,25.79,54.0,36.51,53.7,64.71,55.6,18.4,51.74,56.19,243.94,29.85,56.25,12.81,11.91,8.11,40.96,24.75,31.84,61.27,,23.6,48.89,,29.57,47.56,24.93,63.26,47.65,29.0,6.95,23.92,30.76,25.64,13.08,24.12,24.73,23.05,73.38,81.34,,39.0,42.04,19.95,
2009-12-18,1102.47,80.97,41.37,46.16,28.82,,,29.09,39.5,50.69,16.39,41.35,13.05,41.31,47.11,,58.72,44.71,85.29,35.72,9.82,43.64,22.05,14.27,32.7,31.62,,51.6,,,28.75,19.63,127.91,26.66,58.38,35.47,52.27,63.33,53.39,18.85,52.6,54.43,254.84,30.36,54.62,12.45,12.07,8.28,37.48,26.59,30.92,59.48,,23.72,49.92,,27.83,45.4,25.58,67.88,46.91,28.64,7.45,23.26,31.21,25.46,13.76,23.49,23.87,22.3,72.34,88.97,,42.79,42.8,22.82,
2009-12-24,1126.48,82.55,41.39,46.79,30.23,,,29.8,40.7,52.26,16.78,43.84,13.9,41.575,47.53,,60.91,45.22,87.61,36.08,10.23,45.4,22.53,14.78,34.28,32.17,,53.01,,,29.48,20.33,130.57,27.45,61.13,35.56,54.0,64.01,54.65,19.03,56.14,55.93,255.42,31.0,52.91,12.78,12.54,8.87,38.24,26.56,31.03,60.96,,25.46,51.71,,28.5,48.15,26.38,72.66,48.56,29.31,7.54,24.15,31.65,25.83,13.89,23.68,24.55,22.58,73.76,86.29,,44.64,44.15,22.65,
2009-12-31,1115.1,82.67,41.5,46.25,30.04,,,30.16,39.46,53.08,18.29,42.32,13.57,41.075,45.86,,60.24,44.58,86.85,35.71,9.75,45.04,22.51,14.9,33.66,32.06,,52.6,,,29.23,20.4,130.9,26.78,60.4,35.68,53.2,63.71,53.93,18.94,53.46,54.58,255.98,30.48,52.82,12.85,12.43,8.82,37.03,25.64,30.64,60.8,,24.04,49.76,,28.31,46.98,25.28,73.77,47.7,29.0,7.63,24.55,31.43,26.06,13.31,23.26,23.71,22.51,73.24,87.46,,44.15,43.14,22.27,
2010-01-08,1144.98,84.32,42.57,49.41,31.21,,,29.71,39.91,52.15,19.17,41.99,14.2,40.755,53.67,,60.86,45.29,89.48,35.0,11.09,49.76,22.14,14.77,35.82,31.77,,53.96,,,27.89,20.83,130.85,26.93,63.83,36.35,53.38,62.71,52.83,19.06,56.58,59.65,253.98,30.66,52.64,13.33,12.2,8.89,38.67,26.37,31.56,60.77,,25.67,53.56,,28.93,49.46,25.91,74.15,55.95,30.41,7.1,25.0,30.79,26.34,13.78,26.22,26.72,24.21,75.52,87.0,,45.82,44.11,22.33,
