Date,^GSPC,mean
2009-06-30,-0.2583810553237461,0.46988921371025183
2009-07-31,-0.2506083463128824,0.5091608382962451
2009-08-31,-0.19142762176355843,0.6602426735807155
2009-09-30,-0.16353818413441346,0.7281642960303948
2009-10-31,-0.14503104561238223,0.7419694631572755
2009-11-30,-0.1286907273263177,0.7630229234706931
2009-12-31,-0.11082624191581625,0.8313332806449172
2010-01-31,-0.10025279199198589,0.8695866787857591
2010-02-28,-0.1278170846845199,0.8188152078666457
2010-03-31,-0.07745676016134484,0.9497130785817247
2010-04-30,-0.04120723176460839,1.0831699326903586
2010-05-31,-0.0990672906712784,0.966312765073853
2010-06-30,-0.13246091171931706,0.8878318614843208
2010-07-31,-0.1353097516441143,0.8769794424280366
2010-08-31,-0.12932073318222792,0.8994240222634239
2010-09-30,-0.10145371166793837,0.9889488496750235
2010-10-31,-0.061813330402437194,1.100402259852654
2010-11-30,-0.03994809668994603,1.153926882665135
2010-12-31,-0.005805117156110429,1.3092134964431008
2011-01-31,0.02710157684889425,1.3689484864488048
2011-02-28,0.05793130694668913,1.4208324498283604
2011-03-31,0.04461315320462145,1.3684643370265774
2011-04-30,0.06624915875342263,1.4245817200572728
2011-05-31,0.07169886422558513,1.422723713382572
2011-06-30,0.030841355461227238,1.3177444408623635
2011-07-31,0.0611877912915153,1.39302519909181
2011-08-31,-0.050825084827823996,1.033485405677596
2011-09-30,-0.05997533085700135,0.9970025001089486
2011-10-31,-0.03327945993937598,1.056504715997789
2011-11-30,-0.017905522107158012,1.0895893479401617
2011-12-31,-0.0043657901091758156,1.0699763265007685
2012-01-31,0.041483286274287545,1.1756723845442538
2012-02-29,0.08305161993440424,1.3422081096946161
2012-03-31,0.11248246946455764,1.3802315414141624
2012-04-30,0.11023145040042093,1.36884294029736
2012-05-31,0.07407098995562889,1.2566982926800339
2012-06-30,0.059826289087815177,1.1639973871737348
2012-07-31,0.08888830000822034,1.2063763468165651
2012-08-31,0.1238602274992151,1.2967084945466614
2012-09-30,0.15586857368260199,1.36410323055598
2012-10-31,0.15138192771874515,1.3113766549715689
2012-11-30,0.11670451668377813,1.3079951178974838
2012-12-31,0.1389448006421179,1.402112490676412
2013-01-31,0.1854782120208005,1.5358681501350455
2013-02-28,0.2110363370674453,1.5948371275951752
2013-03-31,0.2418804943414674,1.6470214934678813
2013-04-30,0.25779471714057123,1.6144475991941103
2013-05-31,0.3131613550024943,1.693019876371903
2013-06-30,0.2962886500742994,1.6485554115618588
2013-07-31,0.336250162349113,1.7430485179208226
2013-08-31,0.3373858325421304,1.8154263632097036
2013-09-30,0.35106313168093584,1.8816321671957748
2013-10-31,0.3773713409597559,1.9705783806927184
2013-11-30,0.4282327732945881,2.0372183607639567
2013-12-31,0.4476391798901391,2.054304079011171
2014-01-31,0.45931576678697805,2.1155184788999435
2014-02-28,0.4550540520058497,2.100295592217387
2014-03-31,0.492281422744548,2.184611535081938
2014-04-30,0.49287400043396556,2.1573946861894235
2014-05-31,0.5132970653072673,2.1655105147787914
2014-06-30,0.5591984339266178,2.246107291667792
2014-07-31,0.58002875211034,2.2781469577837696
2014-08-31,0.5707652080125172,2.2526318101927076
2014-09-30,0.5961455129832398,2.291108454552618
2014-10-31,0.5513401221301808,2.1757336662191964
2014-11-30,0.6372625480084844,2.4407749785483848
2014-12-31,0.6450255637793214,2.4782948631769113
2015-01-31,0.6241348036513383,2.4087845789812556
2015-02-28,0.6673910317828502,2.5142440768632923
2015-03-31,0.6656250169692215,2.571992623484805
2015-04-30,0.6775346107304052,2.5909957616171084
2015-05-31,0.6912125608937505,2.6313971881129317
2015-06-30,0.6810747357166445,2.62609203018215
2015-07-31,0.6769586760710642,2.5846548537846967
2015-08-31,0.63349413425978,2.520153503723841
2015-09-30,0.5570481444539586,2.368405938833715
2015-10-31,0.621439527210385,2.4677821237594593
2015-11-30,0.6661263597762794,2.5361915841646008
2015-12-31,0.6448759764560452,2.4534820353969895
2016-01-31,0.5363842919835742,2.184282019345556
2016-02-29,0.5250296469159299,2.1786617150231815
2016-03-31,0.619150382618197,2.433704766505934
2016-04-30,0.6620573536174608,2.6261789125222657
2016-05-31,0.6540617139280642,2.6084035171940285
2016-06-30,0.6687488220349662,2.6351473241606036
2016-07-31,0.7208083386012267,2.709317941883791
2016-08-31,0.7436949239657462,2.761821006251326
2016-09-30,0.7278464269643381,2.744325903706495
2016-10-31,0.7160988906857713,2.735926384937467
2016-11-30,0.7336879322664114,2.7450919137991048
2016-12-31,0.7990667029461584,2.8413181797329274
2017-01-31,0.8218786100417408,2.9319774482124346
2017-02-28,0.865757270605866,3.0420354031044705
2017-03-31,0.895315546660868,3.1228370006188912
2017-04-30,0.8892994772991147,3.131490832750869
2017-05-31,0.9181569045005191,3.2662054120821153
2017-06-30,0.9490988908044813,3.3808648746725143
2017-07-31,0.9652083222611967,3.4530861681018097
2017-08-31,0.9669064410061008,3.4505113528448947
2017-09-30,0.9962295597210855,3.542524887672444
2017-10-31,1.0476049024560883,3.679743037535441
2017-11-30,1.0769204107245938,3.7212375576665915
2017-12-31,1.1335637661690283,3.876491825262556
2018-01-31,1.234032877754065,4.081524135185748
2018-02-28,1.166247579543044,3.9870145349618893
2018-03-31,1.1643405689977353,4.055093210608155
2018-04-30,1.1249831008356752,3.967830474251697
2018-05-31,1.163315402439253,3.929339128001761
2018-06-30,1.2056443087573885,4.061346054890369
2018-07-31,1.2371075247437249,4.092906286825133
2018-08-31,1.288499557589129,4.112255669880766
2018-09-30,1.323477911556913,4.2605456130896115
2018-10-31,1.2305582434702345,3.9696315019221644
2018-11-30,1.1807227076919014,3.931943958405984
2018-12-31,1.0558610879321524,3.726786139189941
2019-01-31,1.00999424343218,3.6259685871009917
