Date,SNP 500,Aggregated_G2G_Mean,Aggregated_ETHICAL_Mean,Aggregated_FOE_Mean
2017-02-28,0.865757270605866,1.2511815476959367,3.0420354031044705,11.271316568296369
2017-03-31,0.8953155466608679,1.2690051935589624,3.1228370006188912,11.394885157452324
2017-04-30,0.8892994772991147,1.221915446874347,3.1314908327508686,11.393404766791136
2017-05-31,0.9181569045005192,1.1998203397849998,3.266205412082116,12.13483653530726
2017-06-30,0.9490988908044812,1.198439919151094,3.3808648746725143,12.390373861667976
2017-07-31,0.9652083222611968,1.1864123038137384,3.4530861681018097,12.460081610034038
2017-08-31,0.9669064410061008,1.142333217807219,3.4505113528448947,12.474180559192352
2017-09-30,0.9962295597210856,1.1277987571808534,3.542524887672444,12.762454403397735
2017-10-31,1.0476049024560885,1.1191827474146585,3.6797430375354416,13.321771264193965
2017-11-30,1.0769204107245938,1.0960103888934474,3.721237557666592,13.684004941002623
2017-12-31,1.1335637661690283,1.2301851197174758,3.876491825262556,13.61878247632206
2018-01-31,1.234032877754065,1.3508326642617898,4.081524135185749,14.451961171789938
2018-02-28,1.166247579543044,1.234471647546137,3.987014534961889,14.411756425763215
2018-03-31,1.1643405689977353,1.1789064382288927,4.055093210608154,14.86983046902283
2018-04-30,1.1249831008356752,1.0775963016168522,3.967830474251697,14.824288783527775
2018-05-31,1.163315402439253,1.0641642529126023,3.9293391280017613,15.088649801890956
2018-06-30,1.2056443087573885,1.1144983318246515,4.061346054890368,15.810700061405866
2018-07-31,1.2371075247437249,1.1607038949965662,4.092906286825134,16.313836795943402
2018-08-31,1.2884995575891292,1.2145775121968363,4.112255669880766,16.190887525840033
2018-09-30,1.323477911556913,1.2169888510322928,4.260545613089612,16.679434916102842
2018-10-31,1.2305582434702345,1.1809734925862965,3.969631501922165,15.570984283868695
2018-11-30,1.1807227076919014,1.261169962335012,3.931943958405984,15.122835102661892
2018-12-31,1.0558610879321524,1.1255986488888479,3.7267861391899415,14.182381982746833
2019-01-31,1.00999424343218,1.0325050236811653,3.625968587100992,13.75190019518961
