Date,^GSPC,ABT,CC,FNMA,PG,KMB,KR,NUE,PM,PBI,WBA,WFC
2014-10-15,1862.489990234375,40.0099983215332,,2.109999895095825,82.94999694824219,101.06423950195312,26.170000076293945,49.06999969482422,83.58000183105469,23.190000534057617,60.95000076293945,47.849998474121094
2014-10-16,1862.760009765625,39.9900016784668,,2.0399999618530273,82.23999786376953,100.7094955444336,25.610000610351562,49.54999923706055,85.26000213623047,23.6299991607666,60.38999938964844,48.130001068115234
2014-10-17,1886.760009765625,40.86000061035156,,2.1600000858306885,83.2699966430664,101.87919616699219,25.825000762939453,49.90999984741211,86.0,24.079999923706055,60.27000045776367,48.689998626708984
2014-10-20,1904.010009765625,41.459999084472656,,2.2699999809265137,84.18000030517578,103.58580780029297,26.424999237060547,50.47999954223633,86.93000030517578,24.1299991607666,60.20000076293945,49.18000030517578
2014-10-21,1941.280029296875,42.38999938964844,,2.4000000953674316,84.61000061035156,106.64429473876953,26.844999313354492,51.689998626708984,87.44999694824219,24.56999969482422,61.54999923706055,50.45000076293945
2014-10-22,1927.1099853515625,41.59000015258789,,2.240000009536743,84.2300033569336,108.00575256347656,27.045000076293945,51.709999084472656,87.5999984741211,24.3700008392334,61.5,50.16999816894531
2014-10-23,1950.8199462890625,42.43000030517578,,2.2799999713897705,83.2300033569336,107.39213562011719,27.145000457763672,51.119998931884766,87.62000274658203,24.5,62.06999969482422,50.599998474121094
2014-10-24,1964.5799560546875,42.459999084472656,,2.3399999141693115,85.16000366210938,108.43720245361328,27.094999313354492,52.790000915527344,88.05999755859375,24.549999237060547,62.650001525878906,51.20000076293945
2014-10-27,1961.6300048828125,42.2400016784668,,2.380000114440918,85.94999694824219,108.61936950683594,27.28499984741211,52.20000076293945,88.04000091552734,24.639999389648438,63.11000061035156,51.310001373291016
2014-10-28,1985.050048828125,42.5,,2.3499999046325684,86.47000122070312,109.04122924804688,27.315000534057617,53.41999816894531,88.2699966430664,25.030000686645508,63.70000076293945,51.779998779296875
2014-10-29,1982.300048828125,42.7400016784668,,2.2200000286102295,86.54000091552734,108.76318359375,27.274999618530273,52.7400016784668,87.91000366210938,25.110000610351562,62.83000183105469,52.16999816894531
2014-10-30,1994.6500244140625,43.4900016784668,,2.0899999141693115,86.94000244140625,108.93576049804688,27.530000686645508,53.06999969482422,88.3499984741211,24.56999969482422,62.959999084472656,52.459999084472656
2014-10-31,2018.050048828125,43.59000015258789,,2.1600000858306885,87.2699966430664,109.55896759033203,27.854999542236328,54.060001373291016,89.01000213623047,24.739999771118164,64.22000122070312,53.09000015258789
2014-11-03,2017.81005859375,43.290000915527344,,2.240000009536743,87.37999725341797,111.36000061035156,28.219999313354492,53.349998474121094,89.19000244140625,24.610000610351562,64.9800033569336,53.369998931884766
2014-11-04,2012.0999755859375,43.61000061035156,,2.2899999618530273,88.63999938964844,113.16000366210938,28.540000915527344,52.869998931884766,89.44999694824219,24.579999923706055,65.23999786376953,53.27000045776367
2014-11-05,2023.5699462890625,43.65999984741211,,2.319999933242798,89.0,112.27999877929688,28.7549991607666,53.060001373291016,89.9000015258789,24.940000534057617,65.66000366210938,53.529998779296875
2014-11-06,2031.2099609375,43.689998626708984,,2.240000009536743,88.9000015258789,113.05000305175781,28.8799991607666,53.47999954223633,87.5,24.899999618530273,66.6500015258789,54.060001373291016
2014-11-07,2031.9200439453125,43.369998931884766,,2.2899999618530273,89.12999725341797,113.23999786376953,28.899999618530273,54.18000030517578,88.12000274658203,25.0,66.91999816894531,53.84000015258789
2014-11-10,2038.260009765625,44.09000015258789,,2.200000047683716,89.44999694824219,113.91999816894531,29.280000686645508,53.459999084472656,88.41999816894531,24.90999984741211,67.77999877929688,53.83000183105469
2014-11-11,2039.6800537109375,44.25,,2.180000066757202,89.66999816894531,113.37000274658203,29.139999389648438,53.33000183105469,88.08999633789062,24.75,67.5,53.58000183105469
2014-11-12,2038.25,44.22999954223633,,2.130000114440918,89.4800033569336,113.37999725341797,29.190000534057617,53.27000045776367,87.9000015258789,24.639999389648438,67.44000244140625,53.540000915527344
2014-11-13,2039.3299560546875,44.59000015258789,,2.1500000953674316,88.5999984741211,114.06999969482422,29.19499969482422,53.36000061035156,87.86000061035156,24.829999923706055,66.95999908447266,53.38999938964844
2014-11-14,2039.8199462890625,43.810001373291016,,2.1600000858306885,88.11000061035156,112.6500015258789,28.854999542236328,53.90999984741211,86.27999877929688,24.850000381469727,66.93000030517578,53.349998474121094
2014-11-17,2041.3199462890625,43.709999084472656,,2.0399999618530273,87.83999633789062,113.6500015258789,29.145000457763672,54.13999938964844,87.30000305175781,24.649999618530273,66.55000305175781,53.439998626708984
2014-11-18,2051.800048828125,43.70000076293945,,2.069999933242798,87.94999694824219,113.5999984741211,29.260000228881836,54.36000061035156,87.12999725341797,24.700000762939453,68.05999755859375,53.27000045776367
2014-11-19,2048.719970703125,43.43000030517578,,2.319999933242798,88.7300033569336,113.83999633789062,29.2450008392334,53.689998626708984,86.83000183105469,24.299999237060547,67.79000091552734,53.36000061035156
2014-11-20,2052.75,43.779998779296875,,2.4600000381469727,88.47000122070312,112.7300033569336,29.110000610351562,54.22999954223633,85.80999755859375,24.280000686645508,67.33999633789062,53.47999954223633
2014-11-21,2063.5,43.810001373291016,,2.5,88.5999984741211,113.61000061035156,29.184999465942383,54.400001525878906,87.0,24.770000457763672,67.58999633789062,53.810001373291016
2014-11-24,2069.409912109375,44.31999969482422,,2.5,88.11000061035156,113.0199966430664,29.2549991607666,53.90999984741211,86.5,24.6299991607666,67.7300033569336,54.099998474121094
2014-11-25,2067.030029296875,44.15999984741211,,2.490000009536743,88.80000305175781,113.83999633789062,29.40999984741211,54.650001525878906,86.30000305175781,25.280000686645508,67.80999755859375,53.880001068115234
2014-11-26,2072.830078125,44.25,,2.4600000381469727,88.87999725341797,114.16000366210938,29.610000610351562,54.22999954223633,86.5999984741211,24.56999969482422,68.47000122070312,54.279998779296875
2014-11-28,2067.56005859375,44.5099983215332,,2.440000057220459,90.43000030517578,116.58999633789062,29.920000076293945,53.630001068115234,86.93000030517578,24.6200008392334,68.61000061035156,54.47999954223633
2014-12-01,2053.43994140625,44.31999969482422,,2.390000104904175,90.08000183105469,115.91000366210938,29.90999984741211,53.279998779296875,86.5,24.059999465942383,67.7699966430664,53.81999969482422
2014-12-02,2066.550048828125,45.220001220703125,,2.319999933242798,91.06999969482422,116.22000122070312,29.7450008392334,53.13999938964844,87.38999938964844,24.09000015258789,66.75,54.220001220703125
2014-12-03,2074.330078125,45.68000030517578,,2.390000104904175,90.0,114.69999694824219,29.329999923706055,54.970001220703125,87.6500015258789,25.239999771118164,67.37999725341797,54.38999938964844
2014-12-04,2071.919921875,45.4900016784668,,2.450000047683716,90.58000183105469,114.5999984741211,30.3799991607666,55.130001068115234,87.1500015258789,25.110000610351562,67.9000015258789,54.5
2014-12-05,2075.3701171875,45.29999923706055,,2.4700000286102295,90.37999725341797,114.04000091552734,30.489999771118164,54.45000076293945,87.13999938964844,25.200000762939453,68.5999984741211,55.029998779296875
2014-12-08,2060.31005859375,45.709999084472656,,2.4000000953674316,90.76000213623047,114.12000274658203,30.68000030517578,54.02000045776367,86.79000091552734,24.979999542236328,67.7300033569336,54.77000045776367
2014-12-09,2059.820068359375,45.439998626708984,,2.450000047683716,90.70999908447266,113.69999694824219,30.7450008392334,54.619998931884766,86.55999755859375,24.84000015258789,68.58999633789062,54.83000183105469
2014-12-10,2026.1400146484375,44.369998931884766,,2.380000114440918,90.0,113.16999816894531,30.68000030517578,53.2599983215332,85.5999984741211,24.600000381469727,68.1500015258789,54.2599983215332
2014-12-11,2035.3299560546875,44.459999084472656,,2.380000114440918,90.41000366210938,114.04000091552734,30.94499969482422,52.970001220703125,85.97000122070312,24.799999237060547,73.01000213623047,54.43000030517578
2014-12-12,2002.3299560546875,43.689998626708984,,2.240000009536743,89.55000305175781,112.68000030517578,30.774999618530273,51.880001068115234,84.41999816894531,24.079999923706055,74.5,53.70000076293945
2014-12-15,1989.6300048828125,43.459999084472656,,2.130000114440918,89.19999694824219,112.3499984741211,30.764999389648438,51.150001525878906,82.44999694824219,23.56999969482422,73.44000244140625,53.189998626708984
2014-12-16,1972.739990234375,43.400001525878906,,2.069999933242798,89.36000061035156,112.4000015258789,30.75,48.790000915527344,81.38999938964844,23.040000915527344,72.38999938964844,52.77000045776367
2014-12-17,2012.8900146484375,44.2599983215332,,2.2799999713897705,90.69999694824219,113.86000061035156,31.229999542236328,49.4900016784668,81.8499984741211,23.690000534057617,71.98999786376953,53.790000915527344
2014-12-18,2061.22998046875,45.77000045776367,,2.3299999237060547,92.0,115.41000366210938,31.81999969482422,49.380001068115234,84.0199966430664,24.520000457763672,74.37999725341797,55.209999084472656
