Date,^GSPC,MMM,ADBE,AMZN,ADSK,SAM,KMX,CMG,CB,CTSH,CL,COST,DIS,FDX,JWN,QCOM,SLB,LUV,SBUX,TROW,UPS
1999-04-16,1319.0,39.96875,7.4296875,95.0,7.28125,8.25,2.03125,,28.125,0.5,23.390625,40.84375,32.9244384765625,52.6875,19.625,8.90625,30.59375,14.55555534362793,3.9921875,16.875,
1999-04-19,1289.47998046875,42.125,7.359375,79.46875,7.28125,8.5,2.0625,,29.8125,0.4986979067325592,24.0,39.0,31.99959373474121,52.75,19.0,7.7890625,31.21875,14.44444465637207,3.6953125,18.484375,
1999-04-20,1306.1700439453125,40.8125,7.3515625,86.0,6.578125,8.125,1.96875,,30.0,0.5208333134651184,23.25,41.125,32.61615753173828,53.5625,19.0,8.7890625,30.3125,14.25,3.8515625,18.328125,
1999-04-21,1336.1199951171875,41.3125,7.46875,89.625,6.265625,7.875,2.0,,30.0,0.4947916567325592,25.09375,42.0625,32.9860954284668,55.0,19.15625,12.19140625,30.1875,15.527777671813965,3.8984375,19.78125,
1999-04-22,1358.8199462890625,39.96875,7.7265625,95.03125,6.234375,7.8125,1.96875,,28.875,0.515625,24.703125,43.46875,32.9860954284668,59.25,19.03125,12.08984375,31.8125,14.75,4.09375,18.578125,
1999-04-23,1356.8499755859375,40.40625,7.9375,105.0625,6.71875,7.9375,1.9375,,28.75,0.484375,25.0625,43.5625,34.03424835205078,57.53125,18.8125,11.9296875,30.4375,15.61111068725586,4.0,18.0625,
1999-04-26,1360.0400390625,40.9375,8.0,103.59375,6.875,7.875,1.9375,,28.0,0.4661458432674408,25.265625,44.5,34.52750015258789,57.3125,18.875,12.71875,29.96875,15.11111068725586,4.2890625,18.59375,
1999-04-27,1362.800048828125,40.40625,8.125,102.9375,6.953125,7.875,2.03125,,28.875,0.4609375,25.0,43.875,32.061248779296875,57.03125,17.96875,12.31640625,29.9375,14.972222328186035,4.875,19.46875,
1999-04-28,1350.9100341796875,42.25,8.09375,96.75,7.015625,7.75,2.1875,,29.75,0.4583333432674408,24.78125,42.78125,32.061248779296875,53.71875,17.6875,11.90234375,31.75,14.63888931274414,4.5546875,19.4375,
1999-04-29,1342.8299560546875,42.8125,7.90625,84.125,7.578125,8.0,2.34375,,31.5,0.453125,25.015625,40.5625,29.964937210083008,55.125,17.4375,12.390625,32.5,14.333333015441895,4.4921875,19.4375,
